Order_Date,Order_DateN,Date,Year,Quarter,Quarter_Name,Month,Month_Name,Month_Name_Short,Week_Number,Weekday,Weekday_Name,Weekday_Name_Short
09-Feb-14 12:00:00 AM,2014-02-09,2014-02-09,2014.0,1,Q1,2,February,Feb,6,7,Sunday,Sun
10/21/2014,2014-10-21,2014-10-21,2014.0,4,Q4,10,October,Oct,43,2,Tuesday,Tue
9/19/2013,2013-09-19,2013-09-19,2013.0,3,Q3,9,September,Sep,38,4,Thursday,Thu
12-Jul-12 12:00:00 AM,2012-07-12,2012-07-12,2012.0,3,Q3,7,July,Jul,28,4,Thursday,Thu
01-May-12 12:00:00 AM,2012-05-01,2012-05-01,2012.0,2,Q2,5,May,May,18,2,Tuesday,Tue
10-Jan-12 12:00:00 AM,2012-01-10,2012-01-10,2012.0,1,Q1,1,January,Jan,2,2,Tuesday,Tue
3/14/2013,2013-03-14,2013-03-14,2013.0,1,Q1,3,March,Mar,11,4,Thursday,Thu
02-Nov-13 12:00:00 AM,2013-11-02,2013-11-02,2013.0,4,Q4,11,November,Nov,44,6,Saturday,Sat
07-Jun-13 12:00:00 AM,2013-06-07,2013-06-07,2013.0,2,Q2,6,June,Jun,23,5,Friday,Fri
09-Aug-11 12:00:00 AM,2011-08-09,2011-08-09,2011.0,3,Q3,8,August,Aug,32,2,Tuesday,Tue
6/23/2014,2014-06-23,2014-06-23,2014.0,2,Q2,6,June,Jun,26,1,Monday,Mon
9/20/2014,2014-09-20,2014-09-20,2014.0,3,Q3,9,September,Sep,38,6,Saturday,Sat
6/18/2013,2013-06-18,2013-06-18,2013.0,2,Q2,6,June,Jun,25,2,Tuesday,Tue
11/21/2013,2013-11-21,2013-11-21,2013.0,4,Q4,11,November,Nov,47,4,Thursday,Thu
10-Mar-11 12:00:00 AM,2011-03-10,2011-03-10,2011.0,1,Q1,3,March,Mar,10,4,Thursday,Thu
9/28/2014,2014-09-28,2014-09-28,2014.0,3,Q3,9,September,Sep,39,7,Sunday,Sun
3/14/2012,2012-03-14,2012-03-14,2012.0,1,Q1,3,March,Mar,11,3,Wednesday,Wed
10/18/2013,2013-10-18,2013-10-18,2013.0,4,Q4,10,October,Oct,42,5,Friday,Fri
11-Feb-12 12:00:00 AM,2012-02-11,2012-02-11,2012.0,1,Q1,2,February,Feb,6,6,Saturday,Sat
11-Jul-11 12:00:00 AM,2011-07-11,2011-07-11,2011.0,3,Q3,7,July,Jul,28,1,Monday,Mon
03-May-12 12:00:00 AM,2012-05-03,2012-05-03,2012.0,2,Q2,5,May,May,18,4,Thursday,Thu
11-Jun-12 12:00:00 AM,2012-06-11,2012-06-11,2012.0,2,Q2,6,June,Jun,24,1,Monday,Mon
10/22/2012,2012-10-22,2012-10-22,2012.0,4,Q4,10,October,Oct,43,1,Monday,Mon
12-Feb-11 12:00:00 AM,2011-02-12,2011-02-12,2011.0,1,Q1,2,February,Feb,6,6,Saturday,Sat
12/30/2014,2014-12-30,2014-12-30,2014.0,4,Q4,12,December,Dec,1,2,Tuesday,Tue
08-Jun-14 12:00:00 AM,2014-06-08,2014-06-08,2014.0,2,Q2,6,June,Jun,23,7,Sunday,Sun
4/22/2011,2011-04-22,2011-04-22,2011.0,2,Q2,4,April,Apr,16,5,Friday,Fri
08-Sep-12 12:00:00 AM,2012-09-08,2012-09-08,2012.0,3,Q3,9,September,Sep,36,6,Saturday,Sat
6/25/2014,2014-06-25,2014-06-25,2014.0,2,Q2,6,June,Jun,26,3,Wednesday,Wed
8/16/2013,2013-08-16,2013-08-16,2013.0,3,Q3,8,August,Aug,33,5,Friday,Fri
9/15/2011,2011-09-15,2011-09-15,2011.0,3,Q3,9,September,Sep,37,4,Thursday,Thu
02-Jan-12 12:00:00 AM,2012-01-02,2012-01-02,2012.0,1,Q1,1,January,Jan,1,1,Monday,Mon
08-Dec-13 12:00:00 AM,2013-12-08,2013-12-08,2013.0,4,Q4,12,December,Dec,49,7,Sunday,Sun
3/22/2012,2012-03-22,2012-03-22,2012.0,1,Q1,3,March,Mar,12,4,Thursday,Thu
11-Sep-13 12:00:00 AM,2013-09-11,2013-09-11,2013.0,3,Q3,9,September,Sep,37,3,Wednesday,Wed
10-Dec-11 12:00:00 AM,2011-12-10,2011-12-10,2011.0,4,Q4,12,December,Dec,49,6,Saturday,Sat
8/13/2014,2014-08-13,2014-08-13,2014.0,3,Q3,8,August,Aug,33,3,Wednesday,Wed
12/26/2014,2014-12-26,2014-12-26,2014.0,4,Q4,12,December,Dec,52,5,Friday,Fri
11/19/2012,2012-11-19,2012-11-19,2012.0,4,Q4,11,November,Nov,47,1,Monday,Mon
11-Feb-11 12:00:00 AM,2011-02-11,2011-02-11,2011.0,1,Q1,2,February,Feb,6,5,Friday,Fri
10-Jun-14 12:00:00 AM,2014-06-10,2014-06-10,2014.0,2,Q2,6,June,Jun,24,2,Tuesday,Tue
11/17/2014,2014-11-17,2014-11-17,2014.0,4,Q4,11,November,Nov,47,1,Monday,Mon
1/29/2014,2014-01-29,2014-01-29,2014.0,1,Q1,1,January,Jan,5,3,Wednesday,Wed
6/22/2014,2014-06-22,2014-06-22,2014.0,2,Q2,6,June,Jun,25,7,Sunday,Sun
10-Jul-13 12:00:00 AM,2013-07-10,2013-07-10,2013.0,3,Q3,7,July,Jul,28,3,Wednesday,Wed
10/25/2011,2011-10-25,2011-10-25,2011.0,4,Q4,10,October,Oct,43,2,Tuesday,Tue
4/17/2013,2013-04-17,2013-04-17,2013.0,2,Q2,4,April,Apr,16,3,Wednesday,Wed
1/21/2013,2013-01-21,2013-01-21,2013.0,1,Q1,1,January,Jan,4,1,Monday,Mon
11-Aug-14 12:00:00 AM,2014-08-11,2014-08-11,2014.0,3,Q3,8,August,Aug,33,1,Monday,Mon
11/15/2013,2013-11-15,2013-11-15,2013.0,4,Q4,11,November,Nov,46,5,Friday,Fri
9/24/2012,2012-09-24,2012-09-24,2012.0,3,Q3,9,September,Sep,39,1,Monday,Mon
10/27/2014,2014-10-27,2014-10-27,2014.0,4,Q4,10,October,Oct,44,1,Monday,Mon
08-Aug-14 12:00:00 AM,2014-08-08,2014-08-08,2014.0,3,Q3,8,August,Aug,32,5,Friday,Fri
12/29/2012,2012-12-29,2012-12-29,2012.0,4,Q4,12,December,Dec,52,6,Saturday,Sat
01-Jul-12 12:00:00 AM,2012-07-01,2012-07-01,2012.0,3,Q3,7,July,Jul,26,7,Sunday,Sun
10-Aug-14 12:00:00 AM,2014-08-10,2014-08-10,2014.0,3,Q3,8,August,Aug,32,7,Sunday,Sun
09-Feb-14 12:00:00 AM,2014-02-09,2014-02-09,2014.0,1,Q1,2,February,Feb,6,7,Sunday,Sun
6/23/2012,2012-06-23,2012-06-23,2012.0,2,Q2,6,June,Jun,25,6,Saturday,Sat
10-Sep-12 12:00:00 AM,2012-09-10,2012-09-10,2012.0,3,Q3,9,September,Sep,37,1,Monday,Mon
09-Sep-14 12:00:00 AM,2014-09-09,2014-09-09,2014.0,3,Q3,9,September,Sep,37,2,Tuesday,Tue
11/26/2014,2014-11-26,2014-11-26,2014.0,4,Q4,11,November,Nov,48,3,Wednesday,Wed
09-Feb-12 12:00:00 AM,2012-02-09,2012-02-09,2012.0,1,Q1,2,February,Feb,6,4,Thursday,Thu
4/20/2013,2013-04-20,2013-04-20,2013.0,2,Q2,4,April,Apr,16,6,Saturday,Sat
2/18/2014,2014-02-18,2014-02-18,2014.0,1,Q1,2,February,Feb,8,2,Tuesday,Tue
12-Dec-14 12:00:00 AM,2014-12-12,2014-12-12,2014.0,4,Q4,12,December,Dec,50,5,Friday,Fri
8/21/2013,2013-08-21,2013-08-21,2013.0,3,Q3,8,August,Aug,34,3,Wednesday,Wed
3/26/2012,2012-03-26,2012-03-26,2012.0,1,Q1,3,March,Mar,13,1,Monday,Mon
12-Nov-14 12:00:00 AM,2014-11-12,2014-11-12,2014.0,4,Q4,11,November,Nov,46,3,Wednesday,Wed
12-Mar-13 12:00:00 AM,2013-03-12,2013-03-12,2013.0,1,Q1,3,March,Mar,11,2,Tuesday,Tue
4/15/2014,2014-04-15,2014-04-15,2014.0,2,Q2,4,April,Apr,16,2,Tuesday,Tue
8/26/2014,2014-08-26,2014-08-26,2014.0,3,Q3,8,August,Aug,35,2,Tuesday,Tue
08-Aug-14 12:00:00 AM,2014-08-08,2014-08-08,2014.0,3,Q3,8,August,Aug,32,5,Friday,Fri
04-Sep-11 12:00:00 AM,2011-09-04,2011-09-04,2011.0,3,Q3,9,September,Sep,35,7,Sunday,Sun
10-Jun-12 12:00:00 AM,2012-06-10,2012-06-10,2012.0,2,Q2,6,June,Jun,23,7,Sunday,Sun
10/16/2013,2013-10-16,2013-10-16,2013.0,4,Q4,10,October,Oct,42,3,Wednesday,Wed
3/30/2012,2012-03-30,2012-03-30,2012.0,1,Q1,3,March,Mar,13,5,Friday,Fri
09-May-13 12:00:00 AM,2013-05-09,2013-05-09,2013.0,2,Q2,5,May,May,19,4,Thursday,Thu
4/18/2013,2013-04-18,2013-04-18,2013.0,2,Q2,4,April,Apr,16,4,Thursday,Thu
10-Oct-11 12:00:00 AM,2011-10-10,2011-10-10,2011.0,4,Q4,10,October,Oct,41,1,Monday,Mon
07-Nov-14 12:00:00 AM,2014-11-07,2014-11-07,2014.0,4,Q4,11,November,Nov,45,5,Friday,Fri
08-Feb-14 12:00:00 AM,2014-02-08,2014-02-08,2014.0,1,Q1,2,February,Feb,6,6,Saturday,Sat
6/27/2012,2012-06-27,2012-06-27,2012.0,2,Q2,6,June,Jun,26,3,Wednesday,Wed
11-Nov-14 12:00:00 AM,2014-11-11,2014-11-11,2014.0,4,Q4,11,November,Nov,46,2,Tuesday,Tue
01-Sep-14 12:00:00 AM,2014-09-01,2014-09-01,2014.0,3,Q3,9,September,Sep,36,1,Monday,Mon
10-Feb-12 12:00:00 AM,2012-02-10,2012-02-10,2012.0,1,Q1,2,February,Feb,6,5,Friday,Fri
9/25/2013,2013-09-25,2013-09-25,2013.0,3,Q3,9,September,Sep,39,3,Wednesday,Wed
10-Sep-12 12:00:00 AM,2012-09-10,2012-09-10,2012.0,3,Q3,9,September,Sep,37,1,Monday,Mon
9/15/2011,2011-09-15,2011-09-15,2011.0,3,Q3,9,September,Sep,37,4,Thursday,Thu
12/24/2012,2012-12-24,2012-12-24,2012.0,4,Q4,12,December,Dec,52,1,Monday,Mon
05-Apr-11 12:00:00 AM,2011-04-05,2011-04-05,2011.0,2,Q2,4,April,Apr,14,2,Tuesday,Tue
12/15/2014,2014-12-15,2014-12-15,2014.0,4,Q4,12,December,Dec,51,1,Monday,Mon
8/30/2011,2011-08-30,2011-08-30,2011.0,3,Q3,8,August,Aug,35,2,Tuesday,Tue
12-Aug-14 12:00:00 AM,2014-08-12,2014-08-12,2014.0,3,Q3,8,August,Aug,33,2,Tuesday,Tue
08-Feb-14 12:00:00 AM,2014-02-08,2014-02-08,2014.0,1,Q1,2,February,Feb,6,6,Saturday,Sat
03-Jan-11 12:00:00 AM,2011-01-03,2011-01-03,2011.0,1,Q1,1,January,Jan,1,1,Monday,Mon
10/15/2013,2013-10-15,2013-10-15,2013.0,4,Q4,10,October,Oct,42,2,Tuesday,Tue
11/15/2013,2013-11-15,2013-11-15,2013.0,4,Q4,11,November,Nov,46,5,Friday,Fri
08-Mar-12 12:00:00 AM,2012-03-08,2012-03-08,2012.0,1,Q1,3,March,Mar,10,4,Thursday,Thu
5/23/2013,2013-05-23,2013-05-23,2013.0,2,Q2,5,May,May,21,4,Thursday,Thu
12-Jun-13 12:00:00 AM,2013-06-12,2013-06-12,2013.0,2,Q2,6,June,Jun,24,3,Wednesday,Wed
07-Dec-12 12:00:00 AM,2012-12-07,2012-12-07,2012.0,4,Q4,12,December,Dec,49,5,Friday,Fri
07-Mar-14 12:00:00 AM,2014-03-07,2014-03-07,2014.0,1,Q1,3,March,Mar,10,5,Friday,Fri
8/15/2013,2013-08-15,2013-08-15,2013.0,3,Q3,8,August,Aug,33,4,Thursday,Thu
11-Dec-13 12:00:00 AM,2013-12-11,2013-12-11,2013.0,4,Q4,12,December,Dec,50,3,Wednesday,Wed
6/25/2013,2013-06-25,2013-06-25,2013.0,2,Q2,6,June,Jun,26,2,Tuesday,Tue
3/17/2014,2014-03-17,2014-03-17,2014.0,1,Q1,3,March,Mar,12,1,Monday,Mon
04-Sep-13 12:00:00 AM,2013-09-04,2013-09-04,2013.0,3,Q3,9,September,Sep,36,3,Wednesday,Wed
10/31/2014,2014-10-31,2014-10-31,2014.0,4,Q4,10,October,Oct,44,5,Friday,Fri
03-Aug-14 12:00:00 AM,2014-08-03,2014-08-03,2014.0,3,Q3,8,August,Aug,31,7,Sunday,Sun
5/25/2012,2012-05-25,2012-05-25,2012.0,2,Q2,5,May,May,21,5,Friday,Fri
12/15/2014,2014-12-15,2014-12-15,2014.0,4,Q4,12,December,Dec,51,1,Monday,Mon
06-Mar-11 12:00:00 AM,2011-03-06,2011-03-06,2011.0,1,Q1,3,March,Mar,9,7,Sunday,Sun
6/30/2012,2012-06-30,2012-06-30,2012.0,2,Q2,6,June,Jun,26,6,Saturday,Sat
11-Oct-14 12:00:00 AM,2014-10-11,2014-10-11,2014.0,4,Q4,10,October,Oct,41,6,Saturday,Sat
08-Jan-13 12:00:00 AM,2013-01-08,2013-01-08,2013.0,1,Q1,1,January,Jan,2,2,Tuesday,Tue
08-Jul-14 12:00:00 AM,2014-07-08,2014-07-08,2014.0,3,Q3,7,July,Jul,28,2,Tuesday,Tue
07-Feb-12 12:00:00 AM,2012-02-07,2012-02-07,2012.0,1,Q1,2,February,Feb,6,2,Tuesday,Tue
09-Oct-13 12:00:00 AM,2013-10-09,2013-10-09,2013.0,4,Q4,10,October,Oct,41,3,Wednesday,Wed
7/20/2011,2011-07-20,2011-07-20,2011.0,3,Q3,7,July,Jul,29,3,Wednesday,Wed
11-Apr-11 12:00:00 AM,2011-04-11,2011-04-11,2011.0,2,Q2,4,April,Apr,15,1,Monday,Mon
01-May-12 12:00:00 AM,2012-05-01,2012-05-01,2012.0,2,Q2,5,May,May,18,2,Tuesday,Tue
03-Mar-11 12:00:00 AM,2011-03-03,2011-03-03,2011.0,1,Q1,3,March,Mar,9,4,Thursday,Thu
11/28/2012,2012-11-28,2012-11-28,2012.0,4,Q4,11,November,Nov,48,3,Wednesday,Wed
10/30/2012,2012-10-30,2012-10-30,2012.0,4,Q4,10,October,Oct,44,2,Tuesday,Tue
03-Aug-12 12:00:00 AM,2012-08-03,2012-08-03,2012.0,3,Q3,8,August,Aug,31,5,Friday,Fri
5/16/2013,2013-05-16,2013-05-16,2013.0,2,Q2,5,May,May,20,4,Thursday,Thu
01-Apr-14 12:00:00 AM,2014-04-01,2014-04-01,2014.0,2,Q2,4,April,Apr,14,2,Tuesday,Tue
3/20/2012,2012-03-20,2012-03-20,2012.0,1,Q1,3,March,Mar,12,2,Tuesday,Tue
02-Jan-14 12:00:00 AM,2014-01-02,2014-01-02,2014.0,1,Q1,1,January,Jan,1,4,Thursday,Thu
6/24/2014,2014-06-24,2014-06-24,2014.0,2,Q2,6,June,Jun,26,2,Tuesday,Tue
06-Oct-14 12:00:00 AM,2014-10-06,2014-10-06,2014.0,4,Q4,10,October,Oct,41,1,Monday,Mon
8/13/2012,2012-08-13,2012-08-13,2012.0,3,Q3,8,August,Aug,33,1,Monday,Mon
09-Oct-13 12:00:00 AM,2013-10-09,2013-10-09,2013.0,4,Q4,10,October,Oct,41,3,Wednesday,Wed
5/29/2013,2013-05-29,2013-05-29,2013.0,2,Q2,5,May,May,22,3,Wednesday,Wed
01-Oct-14 12:00:00 AM,2014-10-01,2014-10-01,2014.0,4,Q4,10,October,Oct,40,3,Wednesday,Wed
07-Aug-13 12:00:00 AM,2013-08-07,2013-08-07,2013.0,3,Q3,8,August,Aug,32,3,Wednesday,Wed
06-Sep-14 12:00:00 AM,2014-09-06,2014-09-06,2014.0,3,Q3,9,September,Sep,36,6,Saturday,Sat
5/17/2012,2012-05-17,2012-05-17,2012.0,2,Q2,5,May,May,20,4,Thursday,Thu
11-May-14 12:00:00 AM,2014-05-11,2014-05-11,2014.0,2,Q2,5,May,May,19,7,Sunday,Sun
12/29/2011,2011-12-29,2011-12-29,2011.0,4,Q4,12,December,Dec,52,4,Thursday,Thu
01-Jul-11 12:00:00 AM,2011-07-01,2011-07-01,2011.0,3,Q3,7,July,Jul,26,5,Friday,Fri
6/20/2014,2014-06-20,2014-06-20,2014.0,2,Q2,6,June,Jun,25,5,Friday,Fri
03-Jun-14 12:00:00 AM,2014-06-03,2014-06-03,2014.0,2,Q2,6,June,Jun,23,2,Tuesday,Tue
12-May-13 12:00:00 AM,2013-05-12,2013-05-12,2013.0,2,Q2,5,May,May,19,7,Sunday,Sun
5/29/2014,2014-05-29,2014-05-29,2014.0,2,Q2,5,May,May,22,4,Thursday,Thu
8/19/2011,2011-08-19,2011-08-19,2011.0,3,Q3,8,August,Aug,33,5,Friday,Fri
3/29/2011,2011-03-29,2011-03-29,2011.0,1,Q1,3,March,Mar,13,2,Tuesday,Tue
12/17/2012,2012-12-17,2012-12-17,2012.0,4,Q4,12,December,Dec,51,1,Monday,Mon
4/28/2014,2014-04-28,2014-04-28,2014.0,2,Q2,4,April,Apr,18,1,Monday,Mon
10-Aug-14 12:00:00 AM,2014-08-10,2014-08-10,2014.0,3,Q3,8,August,Aug,32,7,Sunday,Sun
09-Mar-14 12:00:00 AM,2014-03-09,2014-03-09,2014.0,1,Q1,3,March,Mar,10,7,Sunday,Sun
10/15/2014,2014-10-15,2014-10-15,2014.0,4,Q4,10,October,Oct,42,3,Wednesday,Wed
6/20/2012,2012-06-20,2012-06-20,2012.0,2,Q2,6,June,Jun,25,3,Wednesday,Wed
8/19/2013,2013-08-19,2013-08-19,2013.0,3,Q3,8,August,Aug,34,1,Monday,Mon
11/16/2012,2012-11-16,2012-11-16,2012.0,4,Q4,11,November,Nov,46,5,Friday,Fri
01-Aug-13 12:00:00 AM,2013-08-01,2013-08-01,2013.0,3,Q3,8,August,Aug,31,4,Thursday,Thu
7/23/2014,2014-07-23,2014-07-23,2014.0,3,Q3,7,July,Jul,30,3,Wednesday,Wed
07-Apr-14 12:00:00 AM,2014-04-07,2014-04-07,2014.0,2,Q2,4,April,Apr,15,1,Monday,Mon
04-Feb-13 12:00:00 AM,2013-02-04,2013-02-04,2013.0,1,Q1,2,February,Feb,6,1,Monday,Mon
10-Dec-11 12:00:00 AM,2011-12-10,2011-12-10,2011.0,4,Q4,12,December,Dec,49,6,Saturday,Sat
11/18/2013,2013-11-18,2013-11-18,2013.0,4,Q4,11,November,Nov,47,1,Monday,Mon
9/20/2013,2013-09-20,2013-09-20,2013.0,3,Q3,9,September,Sep,38,5,Friday,Fri
02-Jul-12 12:00:00 AM,2012-07-02,2012-07-02,2012.0,3,Q3,7,July,Jul,27,1,Monday,Mon
10/25/2013,2013-10-25,2013-10-25,2013.0,4,Q4,10,October,Oct,43,5,Friday,Fri
06-Apr-14 12:00:00 AM,2014-04-06,2014-04-06,2014.0,2,Q2,4,April,Apr,14,7,Sunday,Sun
7/30/2012,2012-07-30,2012-07-30,2012.0,3,Q3,7,July,Jul,31,1,Monday,Mon
9/27/2012,2012-09-27,2012-09-27,2012.0,3,Q3,9,September,Sep,39,4,Thursday,Thu
11/25/2013,2013-11-25,2013-11-25,2013.0,4,Q4,11,November,Nov,48,1,Monday,Mon
05-Sep-11 12:00:00 AM,2011-09-05,2011-09-05,2011.0,3,Q3,9,September,Sep,36,1,Monday,Mon
08-Nov-14 12:00:00 AM,2014-11-08,2014-11-08,2014.0,4,Q4,11,November,Nov,45,6,Saturday,Sat
10/21/2014,2014-10-21,2014-10-21,2014.0,4,Q4,10,October,Oct,43,2,Tuesday,Tue
5/22/2014,2014-05-22,2014-05-22,2014.0,2,Q2,5,May,May,21,4,Thursday,Thu
08-Sep-12 12:00:00 AM,2012-09-08,2012-09-08,2012.0,3,Q3,9,September,Sep,36,6,Saturday,Sat
12-Mar-12 12:00:00 AM,2012-03-12,2012-03-12,2012.0,1,Q1,3,March,Mar,11,1,Monday,Mon
07-Jul-14 12:00:00 AM,2014-07-07,2014-07-07,2014.0,3,Q3,7,July,Jul,28,1,Monday,Mon
5/31/2011,2011-05-31,2011-05-31,2011.0,2,Q2,5,May,May,22,2,Tuesday,Tue
09-Mar-14 12:00:00 AM,2014-03-09,2014-03-09,2014.0,1,Q1,3,March,Mar,10,7,Sunday,Sun
6/24/2013,2013-06-24,2013-06-24,2013.0,2,Q2,6,June,Jun,26,1,Monday,Mon
11-Sep-13 12:00:00 AM,2013-09-11,2013-09-11,2013.0,3,Q3,9,September,Sep,37,3,Wednesday,Wed
11/29/2014,2014-11-29,2014-11-29,2014.0,4,Q4,11,November,Nov,48,6,Saturday,Sat
9/17/2014,2014-09-17,2014-09-17,2014.0,3,Q3,9,September,Sep,38,3,Wednesday,Wed
10-May-11 12:00:00 AM,2011-05-10,2011-05-10,2011.0,2,Q2,5,May,May,19,2,Tuesday,Tue
12/29/2014,2014-12-29,2014-12-29,2014.0,4,Q4,12,December,Dec,1,1,Monday,Mon
2/15/2013,2013-02-15,2013-02-15,2013.0,1,Q1,2,February,Feb,7,5,Friday,Fri
9/25/2014,2014-09-25,2014-09-25,2014.0,3,Q3,9,September,Sep,39,4,Thursday,Thu
3/26/2012,2012-03-26,2012-03-26,2012.0,1,Q1,3,March,Mar,13,1,Monday,Mon
12/20/2014,2014-12-20,2014-12-20,2014.0,4,Q4,12,December,Dec,51,6,Saturday,Sat
07-Nov-13 12:00:00 AM,2013-11-07,2013-11-07,2013.0,4,Q4,11,November,Nov,45,4,Thursday,Thu
8/16/2013,2013-08-16,2013-08-16,2013.0,3,Q3,8,August,Aug,33,5,Friday,Fri
12-Feb-13 12:00:00 AM,2013-02-12,2013-02-12,2013.0,1,Q1,2,February,Feb,7,2,Tuesday,Tue
12/23/2012,2012-12-23,2012-12-23,2012.0,4,Q4,12,December,Dec,51,7,Sunday,Sun
7/27/2011,2011-07-27,2011-07-27,2011.0,3,Q3,7,July,Jul,30,3,Wednesday,Wed
07-Feb-12 12:00:00 AM,2012-02-07,2012-02-07,2012.0,1,Q1,2,February,Feb,6,2,Tuesday,Tue
4/27/2013,2013-04-27,2013-04-27,2013.0,2,Q2,4,April,Apr,17,6,Saturday,Sat
05-Jul-13 12:00:00 AM,2013-07-05,2013-07-05,2013.0,3,Q3,7,July,Jul,27,5,Friday,Fri
12-Nov-14 12:00:00 AM,2014-11-12,2014-11-12,2014.0,4,Q4,11,November,Nov,46,3,Wednesday,Wed
01-Apr-13 12:00:00 AM,2013-04-01,2013-04-01,2013.0,2,Q2,4,April,Apr,14,1,Monday,Mon
03-Sep-12 12:00:00 AM,2012-09-03,2012-09-03,2012.0,3,Q3,9,September,Sep,36,1,Monday,Mon
12-Jan-14 12:00:00 AM,2014-01-12,2014-01-12,2014.0,1,Q1,1,January,Jan,2,7,Sunday,Sun
5/23/2013,2013-05-23,2013-05-23,2013.0,2,Q2,5,May,May,21,4,Thursday,Thu
8/13/2014,2014-08-13,2014-08-13,2014.0,3,Q3,8,August,Aug,33,3,Wednesday,Wed
09-Dec-13 12:00:00 AM,2013-12-09,2013-12-09,2013.0,4,Q4,12,December,Dec,50,1,Monday,Mon
2/25/2014,2014-02-25,2014-02-25,2014.0,1,Q1,2,February,Feb,9,2,Tuesday,Tue
10-Mar-11 12:00:00 AM,2011-03-10,2011-03-10,2011.0,1,Q1,3,March,Mar,10,4,Thursday,Thu
12/17/2014,2014-12-17,2014-12-17,2014.0,4,Q4,12,December,Dec,51,3,Wednesday,Wed
10/27/2014,2014-10-27,2014-10-27,2014.0,4,Q4,10,October,Oct,44,1,Monday,Mon
11/27/2012,2012-11-27,2012-11-27,2012.0,4,Q4,11,November,Nov,48,2,Tuesday,Tue
02-May-13 12:00:00 AM,2013-05-02,2013-05-02,2013.0,2,Q2,5,May,May,18,4,Thursday,Thu
7/31/2012,2012-07-31,2012-07-31,2012.0,3,Q3,7,July,Jul,31,2,Tuesday,Tue
07-Jun-13 12:00:00 AM,2013-06-07,2013-06-07,2013.0,2,Q2,6,June,Jun,23,5,Friday,Fri
1/24/2014,2014-01-24,2014-01-24,2014.0,1,Q1,1,January,Jan,4,5,Friday,Fri
9/23/2014,2014-09-23,2014-09-23,2014.0,3,Q3,9,September,Sep,39,2,Tuesday,Tue
6/25/2011,2011-06-25,2011-06-25,2011.0,2,Q2,6,June,Jun,25,6,Saturday,Sat
08-Mar-13 12:00:00 AM,2013-03-08,2013-03-08,2013.0,1,Q1,3,March,Mar,10,5,Friday,Fri
5/19/2014,2014-05-19,2014-05-19,2014.0,2,Q2,5,May,May,21,1,Monday,Mon
10-Sep-14 12:00:00 AM,2014-09-10,2014-09-10,2014.0,3,Q3,9,September,Sep,37,3,Wednesday,Wed
12/23/2013,2013-12-23,2013-12-23,2013.0,4,Q4,12,December,Dec,52,1,Monday,Mon
09-Oct-14 12:00:00 AM,2014-10-09,2014-10-09,2014.0,4,Q4,10,October,Oct,41,4,Thursday,Thu
11/13/2014,2014-11-13,2014-11-13,2014.0,4,Q4,11,November,Nov,46,4,Thursday,Thu
09-Dec-11 12:00:00 AM,2011-12-09,2011-12-09,2011.0,4,Q4,12,December,Dec,49,5,Friday,Fri
7/29/2011,2011-07-29,2011-07-29,2011.0,3,Q3,7,July,Jul,30,5,Friday,Fri
10/18/2011,2011-10-18,2011-10-18,2011.0,4,Q4,10,October,Oct,42,2,Tuesday,Tue
8/23/2014,2014-08-23,2014-08-23,2014.0,3,Q3,8,August,Aug,34,6,Saturday,Sat
6/19/2013,2013-06-19,2013-06-19,2013.0,2,Q2,6,June,Jun,25,3,Wednesday,Wed
12/31/2013,2013-12-31,2013-12-31,2013.0,4,Q4,12,December,Dec,1,2,Tuesday,Tue
2/28/2014,2014-02-28,2014-02-28,2014.0,1,Q1,2,February,Feb,9,5,Friday,Fri
06-Mar-14 12:00:00 AM,2014-03-06,2014-03-06,2014.0,1,Q1,3,March,Mar,10,4,Thursday,Thu
6/17/2013,2013-06-17,2013-06-17,2013.0,2,Q2,6,June,Jun,25,1,Monday,Mon
12/27/2012,2012-12-27,2012-12-27,2012.0,4,Q4,12,December,Dec,52,4,Thursday,Thu
8/28/2014,2014-08-28,2014-08-28,2014.0,3,Q3,8,August,Aug,35,4,Thursday,Thu
05-Oct-12 12:00:00 AM,2012-10-05,2012-10-05,2012.0,4,Q4,10,October,Oct,40,5,Friday,Fri
09-Dec-13 12:00:00 AM,2013-12-09,2013-12-09,2013.0,4,Q4,12,December,Dec,50,1,Monday,Mon
08-Jul-13 12:00:00 AM,2013-07-08,2013-07-08,2013.0,3,Q3,7,July,Jul,28,1,Monday,Mon
2/23/2013,2013-02-23,2013-02-23,2013.0,1,Q1,2,February,Feb,8,6,Saturday,Sat
3/14/2014,2014-03-14,2014-03-14,2014.0,1,Q1,3,March,Mar,11,5,Friday,Fri
9/21/2011,2011-09-21,2011-09-21,2011.0,3,Q3,9,September,Sep,38,3,Wednesday,Wed
12-Jan-13 12:00:00 AM,2013-01-12,2013-01-12,2013.0,1,Q1,1,January,Jan,2,6,Saturday,Sat
11/15/2012,2012-11-15,2012-11-15,2012.0,4,Q4,11,November,Nov,46,4,Thursday,Thu
10-Feb-14 12:00:00 AM,2014-02-10,2014-02-10,2014.0,1,Q1,2,February,Feb,7,1,Monday,Mon
11/23/2012,2012-11-23,2012-11-23,2012.0,4,Q4,11,November,Nov,47,5,Friday,Fri
9/19/2013,2013-09-19,2013-09-19,2013.0,3,Q3,9,September,Sep,38,4,Thursday,Thu
06-Dec-13 12:00:00 AM,2013-12-06,2013-12-06,2013.0,4,Q4,12,December,Dec,49,5,Friday,Fri
